"school_name";"koreaS_code";"school_code"
"서일문화예술고등학교";"B10";7011491
"서일중학교";"B10";7091433
"서초고등학교";"B10";7010087
"서초문화예술정보학교";"B10";7011208
"서초중학교";"B10";7091434
"석관고등학교";"B10";7010088
"석관중학교";"B10";7121348
"석촌중학교";"B10";7130186
"선덕고등학교";"B10";7010189
"선덕중학교";"B10";7051190
"선린인터넷고등학교";"B10";7010536
"선린중학교";"B10";7061105
"선사고등학교";"B10";7010984
"선유고등학교";"B10";7010734
"선유중학교";"B10";7041180
"선일빅데이터고등학교";"B10";7011508
"선일여자고등학교";"B10";7010190
"선일여자중학교";"B10";7031192
"선일초등학교";"B10";7031170
"선정고등학교";"B10";7010191
"선정국제관광고등학교";"B10";7011315
"선정중학교";"B10";7031193
"선화예술고등학교";"B10";7010192
"선화예술중학교";"B10";7134155
"성남고등학교";"B10";7010193
"성남중학교";"B10";7132146
"성내중학교";"B10";7130187
"성덕고등학교";"B10";7011179
"성덕여자중학교";"B10";7130188
"성동고등학교";"B10";7010089
"성동공업고등학교";"B10";7010737
"성동글로벌경영고등학교";"?B10";7010889
"성동초등학교";"B10";7134116
"성베드로학교";"B10";7010469
"성보고등학교";"B10";7010194
"성보중학교";"B10";7132147
"성사중학교";"B10";7031194
"성산중학교";"B10";7031195
"성서중학교";"B10";7031196
"성수고등학교";"B10";7010886
"성수공업고등학교";"B10";7010288
"성수중학교";"B10";7134134
"성신여자고등학교";"B10";7010195
"성신여자중학교";"B10";7121363
"성신초등학교";"B10";7121338
"성심여자고등학교";"B10";7010196
"성심여자중학교";"B10";7061106
"성암국제무역고등학교";"B10";7010837
"성암여자중학교";"B10";7121364
"성원중학교";"B10";7134135
"성일중학교";"B10";7021131
"성재중학교";"B10";7081498
"세곡중학교";"B10";7091461
"세그루패션디자인고등학교";"B10";7011084
"세륜중학교";"B10";7130189
"세명컴퓨터고등학교";"B10";7010537
"세일중학교";"B10";7041181
"세종과학고등학교";"B10";7010816
"세종초등학교";"B10";7134117
"세현고등학교";"B10";7010764
"세화고등학교";"B10";7010197
"세화여자고등학교";"B10";7010198
"세화여자중학교";"B10";7091452
"송곡고등학교";"B10";7010199
"송곡관광고등학교";"B10";7011085
"송곡여자고등학교";"B10";7010200
"송곡여자중학교";"B10";7021132
"송례중학교";"B10";7130190
"송정중학교";"B10";7081499
"송파중학교";"B10";7130191
"수도사랑의학교";"B10";7010858
"수도여자고등학교";"B10";7010090
"수도여자고등학교부설방송통신고등학교";"B10";7010389
"수도전기공업고등학교";"B10";7010346
"수락고등학교";"B10";7010559
"수락중학교";"B10";7051191
"수명고등학교";"B10";7010885
"수명중학교";"B10";7081500
"수서중학교";"B10";7091435
"수송중학교";"B10";7121349
"수유중학교";"B10";7121350
"숙명여자고등학교";"B10";7010201
"숙명여자중학교";"B10";7091453
"숭곡중학교";"B10";7121370
"숭문고등학교";"B10";7010202
"숭문중학교";"B10";7031197
"숭실고등학교";"B10";7010203
"숭실중학교";"B10";7031198
"숭의여자고등학교";"B10";7010204
"숭의여자중학교";"B10";7132148
"숭의초등학교";"B10";7061091
"숭인중학교";"B10";7021133
"시흥중학교";"B10";7041182
"신관중학교";"B10";7132149
"신광여자고등학교";"B10";7010205
"신광여자중학교";"B10";7061108
"신광초등학교";"B10";7061092
"신구중학교";"B10";7091436
"신길중학교";"B10";7041263
"신남중학교";"B10";7081501
"신도고등학교";"B10";7010983
"신도림고등학교";"B10";7010884
"신도림중학교";"B10";7041183
"신도봉중학교";"B10";7051192
"신도중학교";"B10";7031199
"신동중학교";"B10";7091437
"신림고등학교";"B10";7010092
"신림중학교";"B10";7132150
"신명중학교";"B10";7130192
"신목고등학교";"B10";7010093
"신목중학교";"B10";7081502
"신반포중학교";"B10";7091438
"신방학중학교";"B10";7051193
"신사중학교";"B10";7091439
"신상중학교";"B10";7051194
"신서고등학교";"B10";7010765
"신서중학교";"B10";7081503
"신수중학교";"B10";7031200
"신암중학교";"B10";7130193
"신양중학교";"B10";7134136
"신연중학교";"B10";7031201
"신원중학교";"B10";7081504
"신월중학교";"B10";7081505
"신일고등학교";"B10";7010206
"신일중학교";"B10";7121365
"신정여자중학교";"B10";7081521
"신진과학기술고등학교";"B10";7011316
"신창중학교";"B10";7051195
"신천중학교";"B10";7130194
"신현고등학교";"B10";7010702
"신현중학교";"B10";7021134
"신화중학교";"B10";7081506
"아시아퍼시픽국제외국인학교";"B10";7010853
"아주중학교";"B10";7130195
"아현산업정보학교";"B10";7010566
"아현중학교";"B10";7031202
"아현중학교부설방송통신중학교";"B10";7031272
"안천중학교";"B10";7041184
"압구정고등학교";"B10";7010917
"압구정중학교";"B10";7091440
"양강중학교";"B10";7081507
"양동중학교";"B10";7081508
"양서중학교";"B10";7081509
"양재고등학교";"B10";7010094
"양정고등학교";"B10";7010208
"양정중학교";"B10";7081522
"양진중학교";"B10";7134137
"양천고등학교";"B10";7010209
"양천중학교";"B10";7081510
"양화중학교";"B10";7041185
"언남고등학교";"B10";7010095
"언남중학교";"B10";7091441
"언북중학교";"B10";7091442
"언주중학교";"B10";7091443
"여명학교";"B10";7010966
"여명학교(중)";"B10";7061178
"여의도고등학교";"B10";7010096
"여의도여자고등학교";"B10";7010097
"여의도중학교";"B10";7041186
"역삼중학교";"B10";7091444
"연북중학교";"B10";7031203
"연서중학교";"B10";7031204
"연세대학교재활학교";"B10";7010859
"연신중학교";"B10";7031205
"연천중학교";"B10";7031206
"연희중학교";"B10";7031207
"염경중학교";"B10";7081511
"염광고등학교";"B10";7010594
"염광여자메디텍고등학교";"B10";7010910
"염광중학교";"B10";7051196
"염창중학교";"B10";7081512
"영남중학교";"B10";7041187
"영도중학교";"B10";7081523
"영동고등학교";"B10";7010212
"영동일고등학교";"B10";7010712
"영동중학교";"B10";7091445
"영등포고등학교";"B10";7010098
"영등포고등학교부설방송통신고등학교";"B10";7010390
"영등포공업고등학교";"B10";7010356
"영등포여자고등학교";"B10";7010099
"영등포중학교";"B10";7132151
"영락고등학교";"B10";7010214
"영락의료과학고등학교";"B10";7011482
"영락중학교";"B10";7031208
"영란여자중학교";"B10";7021135
"영림중학교";"B10";7041188
"영서중학교";"B10";7041189
"영신간호비즈니스고등학교";"B10";7011088
"영신고등학교";"B10";7010100
"영신여자고등학교";"B10";7010215
"영원중학교";"B10";7041190
"영일고등학교";"B10";7010216
"영파여자고등학교";"B10";7010217
"영파여자중학교";"B10";7130196
"영훈고등학교";"B10";7010218
"영훈국제중학교";"B10";7121369
"영훈초등학교";"B10";7121339
"예림디자인고등학교";"B10";7011184
"예원학교";"B10";7061109
"예일디자인고등학교";"B10";7010810
"예일여자고등학교";"B10";7010219
"예일여자중학교";"B10";7031209
"예일초등학교";"B10";7031172
"오금고등학교";"B10";7010101
"오금중학교";"B10";7130197
"오남중학교";"B10";7041191
"오디세이학교";"B10";7011310
"오류고등학교";"B10";7010544
"오류중학교";"B10";7041192
"오륜중학교";"B10";7130198
"오산고등학교";"B10";7010220
"오산중학교";"B10";7061110
"오주중학교";"B10";7130199
"옥정중학교";"B10";7134138
"온곡중학교";"B10";7051197
"용강중학교";"B10";7061111
"용곡중학교";"B10";7134139
"용마중학교";"B10";7021136
"용문고등학교";"B10";7010221
"용문중학교";"B10";7121351
"용산고등학교";"B10";7010103
"용산중학교";"B10";7061112
"용산철도고등학교";"B10";7011495
"용화여자고등학교";"B10";7010222
"우신고등학교";"B10";7010223
"우신중학교";"B10";7041193
"우촌초등학교";"B10";7121340
"운현초등학교";"B10";7061093
"원묵고등학교";"B10";7010805
"원묵중학교";"B10";7021137
"원촌중학교";"B10";7091446
"월계고등학교";"B10";7010735
"월계중학교";"B10";7051198
"월곡중학교";"B10";7121352
"월촌중학교";"B10";7081513
"위례솔중학교";"B10";7130271
"유석초등학교";"B10";7081483
"유한공업고등학교";"B10";7010365
"윤중중학교";"B10";7041194
"은광여자고등학교";"B10";7010226
"은석초등학교";"B10";7021121
"은성중학교";"B10";7091454
"은평고등학교";"B10";7010882
"은평대영학교";"B10";7010583
"은평메디텍고등학교";"B10";7010962
"은평문화예술정보학교";"B10";7011207
"은평중학교";"B10";7031210
"을지중학교";"B10";7051199
"이수중학교";"B10";7091447
"이화여자고등학교";"B10";7010227
"이화여자대학교병설미디어고등학교";"B10";7010747
"이화여자대학교사범대학부속이화?금란중학교";"B10";7031211
"이화여자대학교사범대학부속이화금란고등학교";"B10";7010547
"이화여자대학교사범대학부속초등학교";"B10";7031174
"이화여자외국어고등학교";"B10";7010230
"인덕과학기술고등학교";"B10";7011493
"인수중학교";"B10";7121353
"인왕중학교";"B10";7031212
"인창고등학교";"B10";7010231
"인창중학교";"B10";7031213
"인헌고등학교";"B10";7010104
"인헌중학교";"B10";7132152
"일신여자상업고등학교";"B10";7010370
"일신여자중학교";"B10";7130200
"자양고등학교";"B10";7010105
"자양중학교";"B10";7134140
"자운고등학교";"B10";7010703
"잠신고등학교";"B10";7010106
"잠신중학교";"B10";7130201
"잠실고등학교";"B10";7010107
"잠실여자고등학교";"B10";7010232
"잠실중학교";"B10";7130202
"잠일고등학교";"B10";7011112
"장승중학교";"B10";7132153
"장안중학교";"B10";7021138
"장원중학교";"B10";7061113
"장위중학교";"B10";7121354
"장충고등학교";"B10";7010233
"장충중학교";"B10";7061114
"장평중학교";"B10";7021139
"장훈고등학교";"B10";7010234
"재한몽골학교";"B10";7010851
"재현고등학교";"B10";7010235
"재현중학교";"B10";7051200
"전농중학교";"B10";7021140
"전동중학교";"B10";7021141
"전일중학교";"B10";7021142
"정신여자고등학교";"B10";7010236
"정신여자중학교";"B10";7130203
"정원여자중학교";"B10";7031214
"정의여자고등학교";"B10";7010237
"정의여자중학교";"B10";7051201
"정화여자상업고등학교";"B10";7010372
"정화여자중학교";"B10";7021143
"종로산업정보학교";"B10";7010567
"종암중학교";"B10";7121355
"주몽학교";"B10";7010472
"중경고등학교";"B10";7010108
"중계중학교";"B10";7051202
"중동고등학교";"B10";7010238
"중동중학교";"B10";7091455
"중랑중학교";"B10";7021144
"중산고등학교";"B10";7010239
"중암중학교";"B10";7031215
"중앙고등학교";"B10";7010240
"중앙대학교사범대학부속고등학교";"B10";7010241
"중앙대학교사범대학부속중학교";"B10";7132154
"중앙대학교사범대학부속초등학교";"B10";7132122
"중앙여자고등학교";"B10";7010243
"중앙여자중학교";"B10";7031216
"중앙중학교";"B10";7061115
"중원중학교";"B10";7051203
"중평중학교";"B10";7051204
"중화고등학교";"B10";7010109
"중화중학교";"B10";7021145
"증산중학교";"B10";7031217
"지구촌기독외국인학교";"B10";7010844
"지구촌학교";"B10";7041214
"진관고등학교";"B10";7010883
"진관중학교";"B10";7031218
"진명여자고등학교";"B10";7010244
"진선여자고등학교";"B10";7010245
"진선여자중학교";"B10";7091456
"창덕여자고등학교";"B10";7010110
"창덕여자중학교";"B10";7061116
"창동고등학교";"B10";7010562
"창동중학교";"B10";7051205
"창문여자고등학교";"B10";7010246
"창문여자중학교";"B10";7121366
"창북중학교";"B10";7051206
"창일중학교";"B10";7051207
"창천중학교";"B10";7031219
"천왕중학교";"B10";7041238
"천일중학교";"B10";7130204
"천호중학교";"B10";7130205
"청담고등학교";"B10";7010112
"청담중학교";"B10";7091448
"청량고등학교";"B10";7010113
"청량중학교";"B10";7021146
"청암예술학교";"B10";7010815
"청운중학교";"B10";7061117
"청원고등학교";"B10";7010247
"청원여자고등학교";"B10";7010552
"청원중학교";"B10";7051208
"청원초등학교";"B10";7051170
"추계초등학교";"B10";7031175
"충암고등학교";"B10";7010248
